# y ne np nH Bx By Bz Ex Ey Ez
4.624900000000000122e-01 -7.768100000000000005e-02 7.918400000000000438e-02 3.988600000000000131e-03 -2.890100000000000264e-04 1.961300000000000077e-04 1.208300000000000042e-03 3.446899999999999982e-06 8.570500000000000359e-06 -1.272300000000000084e-06
4.583300000000000152e-01 -7.755900000000000294e-02 7.684599999999999764e-02 3.931200000000000146e-03 -2.936999999999999832e-04 1.958899999999999964e-04 1.209199999999999902e-03 3.607899999999999795e-06 8.790600000000000166e-06 -1.291300000000000029e-06
4.534500000000000197e-01 -7.420699999999999519e-02 7.739400000000000446e-02 3.932899999999999591e-03 -2.990900000000000112e-04 1.957299999999999980e-04 1.210200000000000034e-03 3.811800000000000079e-06 8.862400000000000055e-06 -1.285600000000000024e-06
4.479199999999999848e-01 -7.673399999999999666e-02 7.344000000000000528e-02 3.998100000000000091e-03 -3.056800000000000142e-04 1.951099999999999937e-04 1.211599999999999960e-03 3.963299999999999815e-06 8.974199999999999560e-06 -1.271500000000000023e-06
4.444100000000000272e-01 -8.197899999999999632e-02 7.198400000000000631e-02 4.092199999999999831e-03 -3.093999999999999854e-04 1.946600000000000099e-04 1.212299999999999923e-03 4.106599999999999781e-06 8.774199999999999781e-06 -1.299400000000000002e-06
4.375000000000000000e-01 -8.443900000000000017e-02 7.839799999999999547e-02 4.011899999999999668e-03 -3.173299999999999992e-04 1.930299999999999865e-04 1.214000000000000018e-03 4.051699999999999680e-06 8.546199999999999592e-06 -1.281099999999999898e-06
4.353899999999999992e-01 -8.466400000000000314e-02 7.889899999999999691e-02 4.120099999999999804e-03 -3.193499999999999833e-04 1.925700000000000079e-04 1.214299999999999971e-03 4.099999999999999709e-06 8.413499999999999999e-06 -1.330199999999999987e-06
4.270800000000000152e-01 -8.088599999999999957e-02 7.360899999999999388e-02 4.290399999999999769e-03 -3.275999999999999941e-04 1.898199999999999952e-04 1.216000000000000067e-03 3.768200000000000192e-06 8.013099999999999563e-06 -1.369799999999999997e-06
4.263600000000000168e-01 -8.045499999999999874e-02 7.342200000000000115e-02 4.241700000000000158e-03 -3.282000000000000087e-04 1.895599999999999943e-04 1.216099999999999907e-03 3.774399999999999811e-06 8.008000000000000239e-06 -1.393999999999999909e-06
4.217099999999999738e-01 -7.743500000000000383e-02 7.440800000000000192e-02 4.266599999999999733e-03 -3.320700000000000106e-04 1.874300000000000130e-04 1.216800000000000086e-03 3.576999999999999803e-06 7.908899999999999782e-06 -1.432300000000000034e-06
4.173499999999999988e-01 -7.435999999999999555e-02 7.618600000000000372e-02 4.252099999999999977e-03 -3.361099999999999787e-04 1.855399999999999888e-04 1.217500000000000049e-03 3.464799999999999844e-06 7.848699999999999918e-06 -1.489899999999999914e-06
4.166699999999999848e-01 -7.437599999999999767e-02 7.643899999999999306e-02 4.250199999999999985e-03 -3.367199999999999881e-04 1.851300000000000113e-04 1.217600000000000106e-03 3.436100000000000017e-06 7.818599999999999986e-06 -1.480600000000000063e-06
4.083399999999999808e-01 -7.985899999999999943e-02 8.113199999999999579e-02 3.675599999999999788e-03 -3.435600000000000242e-04 1.802600000000000122e-04 1.217900000000000059e-03 3.500100000000000167e-06 8.039800000000000511e-06 -1.477700000000000057e-06
4.062500000000000000e-01 -8.127399999999999902e-02 8.056399999999999673e-02 3.682899999999999802e-03 -3.452300000000000269e-04 1.787100000000000017e-04 1.217999999999999899e-03 3.496000000000000070e-06 7.971399999999999607e-06 -1.408499999999999940e-06
3.993300000000000183e-01 -8.453600000000000003e-02 7.794900000000000440e-02 3.827999999999999806e-03 -3.504800000000000190e-04 1.732000000000000087e-04 1.217200000000000096e-03 3.868999999999999718e-06 8.458699999999999160e-06 -1.193000000000000055e-06
3.958300000000000152e-01 -8.390200000000000435e-02 7.772800000000000542e-02 3.783100000000000178e-03 -3.531100000000000124e-04 1.698899999999999879e-04 1.216800000000000086e-03 4.040300000000000094e-06 8.512000000000000835e-06 -9.866700000000000332e-07
3.903300000000000103e-01 -7.795399999999999552e-02 8.027199999999999613e-02 3.897700000000000036e-03 -3.569000000000000015e-04 1.649499999999999979e-04 1.215799999999999954e-03 4.493599999999999633e-06 9.224699999999999957e-06 -6.555500000000000170e-07
3.854199999999999848e-01 -7.530599999999999794e-02 7.692899999999999738e-02 3.774000000000000011e-03 -3.600499999999999968e-04 1.597000000000000058e-04 1.214699999999999981e-03 4.901100000000000390e-06 9.776099999999999455e-06 -2.863500000000000197e-07
3.813400000000000123e-01 -7.826400000000000023e-02 7.521899999999999420e-02 3.620400000000000180e-03 -3.625400000000000085e-04 1.560300000000000087e-04 1.214400000000000028e-03 5.184900000000000113e-06 1.049800000000000012e-05 -3.586099999999999848e-09
3.750000000000000000e-01 -8.093599999999999406e-02 7.437100000000000655e-02 3.753700000000000005e-03 -3.654999999999999937e-04 1.489700000000000052e-04 1.213099999999999942e-03 5.701500000000000384e-06 1.184700000000000024e-05 4.272900000000000099e-07
3.723500000000000143e-01 -8.129799999999999527e-02 7.544700000000000017e-02 3.809199999999999999e-03 -3.667799999999999815e-04 1.468499999999999916e-04 1.213199999999999999e-03 5.737499999999999701e-06 1.225999999999999951e-05 5.866099999999999833e-07
3.645800000000000152e-01 -8.665200000000000680e-02 8.383500000000000674e-02 3.715599999999999892e-03 -3.687900000000000249e-04 1.388600000000000088e-04 1.212299999999999923e-03 6.080599999999999855e-06 1.407900000000000022e-05 9.116999999999999912e-07
3.633600000000000163e-01 -8.606099999999999861e-02 8.419100000000000195e-02 3.727400000000000071e-03 -3.691400000000000063e-04 1.379300000000000025e-04 1.212299999999999923e-03 6.003900000000000233e-06 1.415000000000000005e-05 9.726899999999999570e-07
3.557100000000000262e-01 -7.867399999999999394e-02 8.376999999999999724e-02 4.041600000000000227e-03 -3.694500000000000084e-04 1.304300000000000099e-04 1.211800000000000073e-03 5.901399999999999944e-06 1.527399999999999979e-05 1.096900000000000035e-06
3.543799999999999728e-01 -7.738399999999999446e-02 8.362600000000000589e-02 4.091499999999999651e-03 -3.696500000000000133e-04 1.291099999999999887e-04 1.211700000000000017e-03 5.896399999999999992e-06 1.544799999999999846e-05 1.117300000000000085e-06
3.541699999999999848e-01 -7.729900000000000659e-02 8.359999999999999376e-02 4.093499999999999917e-03 -3.696300000000000236e-04 1.288299999999999981e-04 1.211700000000000017e-03 5.898999999999999764e-06 1.549200000000000007e-05 1.117400000000000093e-06
3.454099999999999948e-01 -8.014699999999999602e-02 8.018500000000000627e-02 3.941799999999999644e-03 -3.696300000000000236e-04 1.204599999999999952e-04 1.211099999999999894e-03 5.334000000000000091e-06 1.547200000000000027e-05 1.203600000000000004e-06
3.437500000000000000e-01 -7.969700000000000395e-02 8.038099999999999412e-02 3.951099999999999925e-03 -3.691400000000000063e-04 1.184399999999999976e-04 1.210899999999999997e-03 5.256999999999999812e-06 1.557799999999999891e-05 1.162899999999999911e-06
3.364400000000000168e-01 -7.692999999999999838e-02 7.999000000000000554e-02 4.129800000000000311e-03 -3.686299999999999993e-04 1.115700000000000041e-04 1.209999999999999921e-03 4.488199999999999651e-06 1.489100000000000024e-05 1.264699999999999936e-06
3.333300000000000152e-01 -7.905199999999999727e-02 8.157699999999999674e-02 4.217499999999999895e-03 -3.673300000000000219e-04 1.080400000000000024e-04 1.209299999999999958e-03 4.193599999999999964e-06 1.472399999999999997e-05 1.157299999999999914e-06
3.274799999999999933e-01 -7.800500000000000489e-02 8.002900000000000291e-02 4.115800000000000188e-03 -3.665200000000000077e-04 1.031200000000000020e-04 1.208700000000000052e-03 3.456800000000000090e-06 1.401900000000000079e-05 1.200900000000000013e-06
3.229199999999999848e-01 -7.406699999999999395e-02 7.981399999999999606e-02 4.063699999999999951e-03 -3.642200000000000060e-04 9.870499999999999771e-05 1.207699999999999919e-03 2.889100000000000003e-06 1.355600000000000031e-05 1.016599999999999931e-06
3.185200000000000253e-01 -7.863599999999999757e-02 8.159199999999999786e-02 4.164199999999999846e-03 -3.631600000000000127e-04 9.528200000000000016e-05 1.207600000000000080e-03 2.271800000000000001e-06 1.301600000000000040e-05 9.169999999999999659e-07
3.125000000000000000e-01 -8.185099999999999321e-02 7.815099999999999825e-02 4.120000000000000398e-03 -3.596499999999999871e-04 9.028800000000000020e-05 1.206800000000000060e-03 1.420700000000000010e-06 1.237700000000000025e-05 5.934200000000000291e-07
3.095700000000000118e-01 -7.949900000000000022e-02 7.813399999999999512e-02 4.047199999999999930e-03 -3.586500000000000170e-04 8.832799999999999864e-05 1.206999999999999957e-03 9.481199999999999958e-07 1.195900000000000019e-05 4.009399999999999890e-07
3.020800000000000152e-01 -7.990899999999999392e-02 7.406000000000000083e-02 4.257000000000000367e-03 -3.538099999999999752e-04 8.360300000000000576e-05 1.206800000000000060e-03 -2.302799999999999947e-07 1.108700000000000074e-05 -1.368000000000000074e-07
3.006199999999999983e-01 -7.968300000000000383e-02 7.358699999999999963e-02 4.267700000000000139e-03 -3.531200000000000072e-04 8.276299999999999347e-05 1.206899999999999900e-03 -5.000499999999999811e-07 1.085500000000000026e-05 -2.721500000000000117e-07
2.917299999999999893e-01 -7.644499999999999906e-02 7.496999999999999498e-02 4.107200000000000087e-03 -3.464499999999999915e-04 7.852900000000000657e-05 1.206999999999999957e-03 -2.056999999999999957e-06 9.659499999999999589e-06 -9.575500000000000478e-07
2.916799999999999948e-01 -7.642799999999999594e-02 7.498100000000000598e-02 4.105799999999999728e-03 -3.464200000000000070e-04 7.849999999999999719e-05 1.206999999999999957e-03 -2.064800000000000119e-06 9.652200000000000523e-06 -9.620600000000000266e-07
2.916699999999999848e-01 -7.642699999999999494e-02 7.498599999999999710e-02 4.106199999999999954e-03 -3.464100000000000122e-04 7.849600000000000197e-05 1.206999999999999957e-03 -2.065800000000000194e-06 9.651099999999999805e-06 -9.625200000000000188e-07
2.827399999999999913e-01 -7.848399999999999821e-02 7.618700000000000472e-02 3.905399999999999844e-03 -3.398699999999999833e-04 7.524099999999999332e-05 1.207100000000000013e-03 -3.402399999999999815e-06 8.656900000000000074e-06 -1.530600000000000008e-06
2.812500000000000000e-01 -7.849100000000000521e-02 7.707200000000000162e-02 3.831100000000000044e-03 -3.382999999999999831e-04 7.489800000000000017e-05 1.206999999999999957e-03 -3.576900000000000007e-06 8.488199999999999470e-06 -1.556000000000000010e-06
2.738099999999999978e-01 -7.987099999999999755e-02 8.317800000000000193e-02 3.965100000000000048e-03 -3.329900000000000221e-04 7.328700000000000492e-05 1.206800000000000060e-03 -4.423399999999999865e-06 8.426599999999999924e-06 -1.689600000000000095e-06
2.708300000000000152e-01 -7.914899999999999713e-02 8.181800000000000184e-02 4.099300000000000166e-03 -3.299500000000000241e-04 7.316699999999999929e-05 1.206500000000000107e-03 -4.721000000000000200e-06 8.246299999999999296e-06 -1.619899999999999940e-06
2.648800000000000043e-01 -8.409800000000000608e-02 7.827000000000000624e-02 4.044500000000000352e-03 -3.260399999999999887e-04 7.290099999999999879e-05 1.206199999999999937e-03 -4.918199999999999769e-06 8.847499999999999571e-06 -1.488099999999999991e-06
2.604199999999999848e-01 -8.480600000000000638e-02 7.741599999999999870e-02 3.946500000000000355e-03 -3.218100000000000105e-04 7.361900000000000106e-05 1.205700000000000088e-03 -5.114899999999999936e-06 8.822899999999999840e-06 -1.282600000000000010e-06
2.559600000000000208e-01 -8.145299999999999763e-02 7.739300000000000346e-02 3.934499999999999630e-03 -3.190600000000000250e-04 7.395500000000000598e-05 1.205700000000000088e-03 -4.792699999999999870e-06 9.362899999999999752e-06 -1.132999999999999994e-06
2.500000000000000000e-01 -8.038299999999999612e-02 7.821400000000000574e-02 3.924500000000000037e-03 -3.137899999999999891e-04 7.565799999999999967e-05 1.205200000000000021e-03 -4.532500000000000226e-06 9.336900000000000340e-06 -9.198999999999999720e-07
2.470499999999999918e-01 -7.704600000000000337e-02 7.907300000000000439e-02 3.896099999999999997e-03 -3.121399999999999761e-04 7.634000000000000432e-05 1.205600000000000031e-03 -4.057700000000000131e-06 9.475499999999999318e-06 -8.652400000000000371e-07
2.395799999999999874e-01 -7.543400000000000105e-02 7.968000000000000083e-02 3.901400000000000180e-03 -3.061699999999999773e-04 7.949700000000000137e-05 1.205899999999999984e-03 -3.079800000000000142e-06 9.156499999999999492e-06 -8.572200000000000487e-07
2.381399999999999906e-01 -7.611400000000000110e-02 7.984299999999999731e-02 3.910699999999999593e-03 -3.055199999999999886e-04 7.994300000000000353e-05 1.206400000000000050e-03 -2.798299999999999957e-06 9.104699999999999412e-06 -8.589600000000000100e-07
2.296100000000000085e-01 -7.206500000000000405e-02 7.174999999999999434e-02 3.579699999999999896e-03 -2.998899999999999765e-04 8.413200000000000019e-05 1.208300000000000042e-03 -1.254099999999999987e-06 8.664499999999999798e-06 -1.132099999999999927e-06
2.292299999999999893e-01 -7.195100000000000107e-02 7.142600000000000338e-02 3.567900000000000151e-03 -2.996399999999999975e-04 8.428499999999999686e-05 1.208400000000000099e-03 -1.180699999999999978e-06 8.649500000000000789e-06 -1.138399999999999976e-06
2.291700000000000126e-01 -7.193199999999999594e-02 7.142199999999999938e-02 3.566900000000000018e-03 -2.995900000000000234e-04 8.432799999999999628e-05 1.208400000000000099e-03 -1.173900000000000102e-06 8.644399999999999770e-06 -1.141399999999999990e-06
2.203299999999999981e-01 -7.694299999999999751e-02 7.451599999999999890e-02 3.752399999999999920e-03 -2.952699999999999834e-04 8.873200000000000358e-05 1.212299999999999923e-03 3.752000000000000245e-07 8.545999999999999154e-06 -1.369799999999999997e-06
2.187500000000000000e-01 -7.628799999999999470e-02 7.455799999999999927e-02 3.735800000000000058e-03 -2.941900000000000005e-04 8.997099999999999629e-05 1.212900000000000046e-03 5.616300000000000336e-07 8.566299999999999620e-06 -1.485199999999999985e-06
2.114399999999999891e-01 -7.349500000000000477e-02 7.930900000000000449e-02 3.929199999999999880e-03 -2.919099999999999885e-04 9.389699999999999902e-05 1.217100000000000039e-03 1.370500000000000050e-06 8.709500000000000214e-06 -1.559300000000000046e-06
2.083299999999999874e-01 -7.209599999999999342e-02 7.899699999999999778e-02 4.035200000000000072e-03 -2.905200000000000035e-04 9.644299999999999802e-05 1.218799999999999918e-03 1.646600000000000040e-06 8.993000000000000126e-06 -1.759000000000000015e-06
2.025500000000000078e-01 -7.155000000000000249e-02 7.943799999999999473e-02 4.075099999999999903e-03 -2.898600000000000200e-04 9.982999999999999795e-05 1.222699999999999959e-03 1.829800000000000040e-06 9.047100000000000167e-06 -1.626099999999999983e-06
1.979200000000000126e-01 -7.562900000000000178e-02 8.049800000000000011e-02 4.053600000000000085e-03 -2.890200000000000212e-04 1.037099999999999947e-04 1.226000000000000093e-03 1.962800000000000079e-06 9.493900000000000700e-06 -1.743000000000000083e-06
1.936599999999999988e-01 -7.688300000000000689e-02 7.930900000000000449e-02 3.951999999999999784e-03 -2.895800000000000023e-04 1.061199999999999936e-04 1.229199999999999954e-03 1.814399999999999942e-06 9.405800000000000646e-06 -1.461300000000000095e-06
1.875000000000000000e-01 -7.504099999999999659e-02 7.812500000000000000e-02 3.816899999999999807e-03 -2.903299999999999935e-04 1.108799999999999955e-04 1.234400000000000081e-03 1.568200000000000080e-06 9.716100000000000029e-06 -1.234600000000000004e-06
1.847900000000000098e-01 -7.744099999999999595e-02 7.684299999999999464e-02 3.737199999999999984e-03 -2.914200000000000254e-04 1.123600000000000016e-04 1.236700000000000082e-03 1.357599999999999928e-06 9.646700000000000321e-06 -9.308000000000000498e-07
1.770799999999999874e-01 -7.699699999999999600e-02 7.802599999999999814e-02 3.461600000000000007e-03 -2.946700000000000231e-04 1.179999999999999951e-04 1.244199999999999993e-03 6.611000000000000104e-07 9.737800000000000177e-06 -1.044499999999999989e-07
1.759100000000000108e-01 -7.663799999999999779e-02 7.775899999999999479e-02 3.479200000000000001e-03 -2.953400000000000014e-04 1.185600000000000033e-04 1.245299999999999966e-03 5.461999999999999543e-07 9.741399999999999601e-06 6.258299999999999864e-08
