# z ne np nH Bx By Bz Ex Ey Ez
4.310999999999999943e+00 -7.228999999999999315e-02 7.434899999999999842e-02 3.225299999999999955e-03 -1.803399999999999979e-04 3.199300000000000014e-06 9.141900000000000004e-05 -3.179600000000000017e-06 1.445399999999999959e-06 3.542600000000000183e-06
4.315999999999999837e+00 -7.352400000000000602e-02 7.221800000000000441e-02 3.310899999999999867e-03 -1.768100000000000097e-04 3.486499999999999992e-06 9.304199999999999450e-05 -2.954200000000000023e-06 7.285999999999999994e-07 3.260200000000000143e-06
4.320999999999999730e+00 -7.464999999999999414e-02 7.027400000000000313e-02 3.514699999999999942e-03 -1.732600000000000047e-04 3.783299999999999844e-06 9.461000000000000388e-05 -2.631500000000000131e-06 6.920600000000000441e-08 2.792099999999999915e-06
4.325999999999999623e+00 -7.624400000000000621e-02 6.839599999999999846e-02 3.632199999999999925e-03 -1.697000000000000049e-04 4.074400000000000326e-06 9.605500000000000106e-05 -2.081400000000000096e-06 -3.195099999999999805e-07 2.032399999999999803e-06
4.331000000000000405e+00 -7.860399999999999332e-02 6.654599999999999405e-02 3.718500000000000017e-03 -1.661099999999999936e-04 4.372600000000000283e-06 9.742700000000000080e-05 -1.350800000000000052e-06 -5.302800000000000076e-07 1.129699999999999958e-06
4.336000000000000298e+00 -7.955299999999999871e-02 6.929899999999999949e-02 3.789900000000000126e-03 -1.625399999999999989e-04 4.660700000000000117e-06 9.869400000000000069e-05 -4.767400000000000192e-07 -4.835099999999999667e-07 2.932000000000000049e-07
4.341000000000000192e+00 -7.940899999999999348e-02 7.632700000000000595e-02 3.833700000000000215e-03 -1.589299999999999979e-04 4.952100000000000410e-06 9.987199999999999518e-05 5.860700000000000063e-07 -2.096199999999999937e-07 -4.239999999999999850e-07
4.345900000000000318e+00 -7.787399999999999878e-02 7.965500000000000358e-02 3.846299999999999979e-03 -1.553299999999999917e-04 5.230600000000000370e-06 1.009599999999999956e-04 1.632600000000000047e-06 1.790899999999999976e-07 -8.699099999999999856e-07
4.350900000000000212e+00 -7.375400000000000011e-02 7.892000000000000404e-02 3.808300000000000140e-03 -1.517099999999999959e-04 5.507200000000000398e-06 1.019499999999999980e-04 2.733300000000000156e-06 6.828600000000000147e-07 -9.198499999999999683e-07
4.355900000000000105e+00 -7.117800000000000515e-02 7.747600000000000320e-02 3.763999999999999985e-03 -1.480999999999999949e-04 5.769899999999999594e-06 1.028600000000000011e-04 3.697700000000000189e-06 1.159899999999999898e-06 -7.441299999999999803e-07
4.360899999999999999e+00 -7.097199999999999342e-02 7.455299999999999427e-02 3.728599999999999883e-03 -1.444700000000000042e-04 6.024700000000000102e-06 1.036499999999999986e-04 4.471000000000000053e-06 1.522100000000000004e-06 -1.562700000000000090e-07
4.365899999999999892e+00 -7.131899999999999351e-02 7.294499999999999595e-02 3.720000000000000216e-03 -1.408600000000000032e-04 6.265999999999999808e-06 1.043899999999999949e-04 5.099600000000000269e-06 1.808499999999999922e-06 5.167300000000000484e-07
4.370899999999999785e+00 -7.347199999999999565e-02 7.450400000000000078e-02 3.725299999999999966e-03 -1.372300000000000126e-04 6.492399999999999876e-06 1.049800000000000012e-04 5.316200000000000024e-06 1.797899999999999973e-06 1.329499999999999934e-06
4.375899999999999679e+00 -7.560799999999999466e-02 7.571300000000000252e-02 3.722000000000000048e-03 -1.336200000000000116e-04 6.707199999999999920e-06 1.055399999999999958e-04 5.473999999999999598e-06 1.736400000000000011e-06 2.146300000000000101e-06
4.380899999999999572e+00 -7.751900000000000457e-02 7.535300000000000331e-02 3.661999999999999891e-03 -1.299999999999999886e-04 6.899800000000000414e-06 1.059400000000000055e-04 5.193800000000000146e-06 1.377699999999999955e-06 2.773699999999999803e-06
4.385900000000000354e+00 -7.857899999999999607e-02 7.542000000000000093e-02 3.604399999999999792e-03 -1.264000000000000095e-04 7.083600000000000247e-06 1.063199999999999985e-04 4.948900000000000170e-06 9.967999999999999261e-07 3.393899999999999811e-06
4.390799999999999592e+00 -7.516399999999999471e-02 7.625800000000000634e-02 3.672400000000000143e-03 -1.228000000000000033e-04 7.237599999999999958e-06 1.065200000000000034e-04 4.532699999999999818e-06 4.702100000000000263e-07 3.662799999999999897e-06
4.395800000000000374e+00 -7.200600000000000056e-02 7.696000000000000063e-02 3.753100000000000099e-03 -1.192200000000000003e-04 7.386599999999999717e-06 1.067199999999999947e-04 4.166899999999999864e-06 -7.748499999999999537e-08 3.924599999999999660e-06
4.400800000000000267e+00 -7.108799999999999841e-02 7.742400000000000670e-02 3.708599999999999831e-03 -1.156600000000000005e-04 7.498000000000000040e-06 1.067099999999999998e-04 4.104699999999999850e-06 -6.156900000000000293e-07 3.840399999999999687e-06
4.405800000000000161e+00 -7.016799999999999427e-02 7.789000000000000090e-02 3.663500000000000090e-03 -1.121000000000000008e-04 7.609499999999999735e-06 1.067099999999999998e-04 4.041900000000000214e-06 -1.153400000000000045e-06 3.755699999999999888e-06
4.410800000000000054e+00 -7.480199999999999350e-02 7.410700000000000620e-02 3.632499999999999878e-03 -1.085999999999999970e-04 7.674899999999999989e-06 1.065299999999999982e-04 4.630399999999999746e-06 -1.675999999999999920e-06 3.318900000000000106e-06
4.415799999999999947e+00 -7.985000000000000431e-02 7.028399999999999925e-02 3.615399999999999951e-03 -1.050899999999999984e-04 7.740900000000000713e-06 1.063299999999999933e-04 5.240100000000000025e-06 -2.166400000000000129e-06 2.889300000000000018e-06
4.420799999999999841e+00 -7.681100000000000427e-02 7.171199999999999797e-02 3.535799999999999967e-03 -1.016500000000000042e-04 7.763200000000000482e-06 1.059599999999999952e-04 6.334900000000000113e-06 -2.617800000000000161e-06 2.123300000000000067e-06
4.425799999999999734e+00 -7.227999999999999703e-02 7.383800000000000086e-02 3.433900000000000147e-03 -9.820499999999999911e-05 7.781299999999999513e-06 1.055599999999999990e-04 7.518900000000000128e-06 -3.025900000000000116e-06 1.339100000000000020e-06
4.430799999999999628e+00 -7.071099999999999608e-02 7.276900000000000035e-02 3.498699999999999987e-03 -9.484000000000000676e-05 7.759099999999999962e-06 1.050199999999999940e-04 8.729999999999999425e-06 -3.313399999999999904e-06 3.912699999999999825e-07
4.435800000000000409e+00 -7.019100000000000339e-02 7.072799999999999920e-02 3.629999999999999980e-03 -9.147799999999999389e-05 7.727700000000000568e-06 1.044300000000000013e-04 9.977799999999999574e-06 -3.518200000000000044e-06 -5.939600000000000061e-07
4.440699999999999648e+00 -6.977300000000000169e-02 6.985199999999999743e-02 3.599799999999999788e-03 -8.820100000000000477e-05 7.659999999999999505e-06 1.037099999999999947e-04 1.081599999999999944e-05 -3.491699999999999959e-06 -1.390900000000000100e-06
4.445700000000000429e+00 -6.939499999999999835e-02 6.925000000000000600e-02 3.503800000000000057e-03 -8.494099999999999871e-05 7.578000000000000121e-06 1.029199999999999972e-04 1.150400000000000031e-05 -3.292400000000000021e-06 -2.137299999999999849e-06
4.450700000000000323e+00 -7.105699999999999517e-02 7.087599999999999456e-02 3.600599999999999808e-03 -8.176700000000000504e-05 7.464100000000000246e-06 1.020400000000000056e-04 1.163199999999999976e-05 -2.828999999999999934e-06 -2.402800000000000102e-06
4.455700000000000216e+00 -7.429399999999999893e-02 7.408900000000000208e-02 3.817699999999999826e-03 -7.862799999999999325e-05 7.330800000000000184e-06 1.010700000000000064e-04 1.142900000000000018e-05 -2.102899999999999805e-06 -2.417100000000000117e-06
4.460700000000000109e+00 -7.370899999999999674e-02 7.636199999999999932e-02 3.984800000000000147e-03 -7.557300000000000302e-05 7.170299999999999772e-06 1.000199999999999944e-04 1.082699999999999985e-05 -1.219999999999999966e-06 -1.986099999999999924e-06
4.465700000000000003e+00 -6.855500000000000482e-02 7.788100000000000578e-02 4.103899999999999736e-03 -7.257299999999999786e-05 6.985400000000000069e-06 9.887699999999999538e-05 9.900200000000000520e-06 -1.078099999999999972e-07 -1.203900000000000027e-06
4.470699999999999896e+00 -6.677199999999999802e-02 7.738699999999999746e-02 4.080499999999999926e-03 -6.964999999999999891e-05 6.778199999999999749e-06 9.767899999999999771e-05 8.858000000000000571e-06 9.774399999999999963e-07 -3.072600000000000131e-07
4.475699999999999790e+00 -6.954599999999999671e-02 7.396199999999999997e-02 3.905099999999999891e-03 -6.680800000000000139e-05 6.541600000000000184e-06 9.637000000000000058e-05 7.731799999999999394e-06 2.050900000000000134e-06 6.962599999999999626e-07
4.480699999999999683e+00 -7.153500000000000136e-02 7.223699999999999566e-02 3.802999999999999957e-03 -6.403199999999999951e-05 6.287599999999999736e-06 9.503000000000000325e-05 6.682900000000000000e-06 2.973200000000000180e-06 1.506300000000000088e-06
4.485599999999999810e+00 -7.301000000000000545e-02 7.384699999999999598e-02 3.830899999999999930e-03 -6.136400000000000405e-05 5.999399999999999683e-06 9.357299999999999331e-05 5.865200000000000189e-06 3.518400000000000059e-06 1.926900000000000135e-06
4.490599999999999703e+00 -7.393500000000000072e-02 7.514300000000000146e-02 3.854600000000000127e-03 -5.874900000000000282e-05 5.698800000000000393e-06 9.210299999999999553e-05 5.155699999999999613e-06 3.924800000000000099e-06 2.113300000000000163e-06
4.495599999999999596e+00 -7.255000000000000338e-02 7.700400000000000300e-02 3.837600000000000039e-03 -5.627000000000000166e-05 5.359200000000000290e-06 9.051499999999999650e-05 4.831100000000000213e-06 3.709699999999999820e-06 1.640700000000000021e-06
4.500600000000000378e+00 -7.151899999999999924e-02 7.870199999999999418e-02 3.815499999999999881e-03 -5.382800000000000030e-05 5.011999999999999616e-06 8.892799999999999967e-05 4.560099999999999759e-06 3.449900000000000207e-06 1.080300000000000058e-06
4.505600000000000271e+00 -7.391499999999999460e-02 7.810999999999999888e-02 3.717100000000000092e-03 -5.155100000000000161e-05 4.621300000000000122e-06 8.722799999999999900e-05 4.561599999999999660e-06 2.667600000000000091e-06 2.157900000000000020e-07
4.510600000000000165e+00 -7.605599999999999861e-02 7.710500000000000687e-02 3.621699999999999833e-03 -4.929299999999999714e-05 4.227700000000000197e-06 8.553999999999999755e-05 4.578699999999999886e-06 1.899399999999999975e-06 -6.461300000000000292e-07
4.515600000000000058e+00 -7.872800000000000631e-02 7.301900000000000057e-02 3.772600000000000085e-03 -4.722899999999999793e-05 3.785999999999999835e-06 8.374699999999999625e-05 4.604700000000000145e-06 1.033299999999999915e-06 -1.041899999999999926e-06
4.520599999999999952e+00 -8.143300000000000538e-02 6.907399999999999651e-02 3.919299999999999694e-03 -4.516900000000000071e-05 3.344000000000000086e-06 8.195900000000000591e-05 4.635399999999999699e-06 1.688099999999999876e-07 -1.434599999999999995e-06
4.525599999999999845e+00 -7.610200000000000298e-02 6.924800000000000400e-02 3.982399999999999655e-03 -4.332200000000000298e-05 2.853699999999999884e-06 8.010900000000000160e-05 4.521099999999999793e-06 -3.628299999999999740e-07 -9.801800000000000327e-07
4.530599999999999739e+00 -7.024199999999999888e-02 6.936100000000000598e-02 4.049399999999999875e-03 -4.148000000000000265e-05 2.361100000000000145e-06 7.824499999999999370e-05 4.388700000000000011e-06 -8.786199999999999624e-07 -4.837000000000000233e-07
4.535499999999999865e+00 -6.893699999999999828e-02 7.024600000000000288e-02 4.063500000000000272e-03 -3.984100000000000022e-05 1.824600000000000073e-06 7.635499999999999655e-05 4.171300000000000195e-06 -1.007999999999999921e-06 4.894500000000000318e-07
4.540499999999999758e+00 -6.798999999999999488e-02 7.106700000000000517e-02 4.059100000000000381e-03 -3.822600000000000298e-05 1.281399999999999920e-06 7.444200000000000318e-05 3.920399999999999768e-06 -1.070599999999999965e-06 1.525800000000000071e-06
4.545499999999999652e+00 -7.028600000000000125e-02 7.217800000000000604e-02 3.994799999999999740e-03 -3.679299999999999823e-05 6.988799999999999689e-07 7.252600000000000323e-05 3.742199999999999933e-06 -9.746599999999999145e-07 2.437699999999999971e-06
4.550500000000000433e+00 -7.387100000000000610e-02 7.364500000000000213e-02 3.869399999999999836e-03 -3.540700000000000168e-05 1.049800000000000043e-07 7.058699999999999350e-05 3.560199999999999812e-06 -8.342099999999999505e-07 3.309299999999999808e-06
4.555500000000000327e+00 -7.538699999999999568e-02 7.385099999999999998e-02 3.917499999999999975e-03 -3.418099999999999681e-05 -5.233899999999999770e-07 6.866200000000000092e-05 3.564699999999999938e-06 -8.013999999999999631e-07 3.783899999999999889e-06
4.560500000000000220e+00 -7.542899999999999605e-02 7.355200000000000626e-02 4.099300000000000166e-03 -3.302400000000000095e-05 -1.167800000000000068e-06 6.671999999999999817e-05 3.630699999999999814e-06 -8.424100000000000372e-07 4.090699999999999645e-06
4.565500000000000114e+00 -7.324100000000000055e-02 7.237000000000000377e-02 4.074200000000000044e-03 -3.200200000000000294e-05 -1.842099999999999905e-06 6.480500000000000041e-05 3.877099999999999691e-06 -1.111100000000000043e-06 4.104900000000000288e-06
4.570500000000000007e+00 -6.974199999999999844e-02 7.075399999999999745e-02 3.938399999999999887e-03 -3.106800000000000138e-05 -2.537200000000000035e-06 6.288099999999999647e-05 4.234200000000000050e-06 -1.584800000000000056e-06 3.951900000000000229e-06
4.575499999999999901e+00 -6.963600000000000345e-02 7.138999999999999513e-02 3.885500000000000065e-03 -3.024499999999999926e-05 -3.257300000000000137e-06 6.099299999999999693e-05 4.664399999999999760e-06 -2.235500000000000026e-06 3.700299999999999961e-06
4.580499999999999794e+00 -7.241499999999999326e-02 7.387299999999999423e-02 3.853399999999999881e-03 -2.952900000000000137e-05 -4.002999999999999621e-06 5.910899999999999938e-05 5.174699999999999770e-06 -3.118200000000000062e-06 3.386100000000000072e-06
4.585399999999999920e+00 -7.360500000000000376e-02 7.538000000000000256e-02 3.866500000000000145e-03 -2.889899999999999893e-05 -4.768799999999999980e-06 5.726599999999999686e-05 5.629299999999999619e-06 -4.044399999999999767e-06 3.065399999999999907e-06
4.590399999999999814e+00 -7.335800000000000654e-02 7.581300000000000539e-02 3.960800000000000431e-03 -2.839199999999999854e-05 -5.564899999999999862e-06 5.544200000000000213e-05 6.026399999999999594e-06 -5.065200000000000225e-06 2.747600000000000172e-06
4.595399999999999707e+00 -7.274500000000000410e-02 7.674899999999999778e-02 4.001700000000000396e-03 -2.794599999999999976e-05 -6.376300000000000259e-06 5.365900000000000243e-05 6.302699999999999812e-06 -6.015199999999999600e-06 2.439999999999999932e-06
4.600399999999999601e+00 -7.147199999999999387e-02 7.863000000000000544e-02 3.944099999999999863e-03 -2.763400000000000003e-05 -7.222600000000000102e-06 5.191399999999999796e-05 6.331100000000000251e-06 -6.792000000000000362e-06 2.115000000000000079e-06
4.605400000000000382e+00 -7.076300000000000645e-02 7.942899999999999960e-02 3.900999999999999954e-03 -2.736199999999999993e-05 -8.079399999999999250e-06 5.020600000000000008e-05 6.267499999999999708e-06 -7.458899999999999855e-06 1.822399999999999907e-06
4.610400000000000276e+00 -7.140100000000000613e-02 7.751700000000000257e-02 3.897600000000000196e-03 -2.723300000000000167e-05 -8.975400000000000497e-06 4.855600000000000064e-05 5.839599999999999960e-06 -7.669500000000000007e-06 1.516199999999999985e-06
4.615400000000000169e+00 -7.226799999999999891e-02 7.578699999999999326e-02 3.909199999999999828e-03 -2.712399999999999984e-05 -9.877000000000000471e-06 4.693599999999999921e-05 5.395900000000000295e-06 -7.801700000000000198e-06 1.269999999999999911e-06
4.620400000000000063e+00 -7.467500000000000526e-02 7.279499999999999860e-02 3.972299999999999789e-03 -2.716099999999999965e-05 -1.082200000000000074e-05 4.539599999999999701e-05 4.661100000000000147e-06 -7.330000000000000124e-06 1.145400000000000079e-06
4.625399999999999956e+00 -7.691599999999999826e-02 7.022699999999999776e-02 4.032700000000000173e-03 -2.720099999999999927e-05 -1.176799999999999981e-05 4.387599999999999801e-05 3.955000000000000250e-06 -6.832500000000000228e-06 1.064199999999999908e-06
4.630300000000000082e+00 -7.739500000000000546e-02 7.330599999999999616e-02 4.021699999999999581e-03 -2.738799999999999934e-05 -1.276200000000000080e-05 4.245799999999999905e-05 3.216000000000000210e-06 -5.833500000000000137e-06 1.275000000000000075e-06
4.635299999999999976e+00 -7.788699999999999790e-02 7.616100000000000647e-02 4.012800000000000394e-03 -2.756800000000000101e-05 -1.375300000000000029e-05 4.104899999999999950e-05 2.484599999999999895e-06 -4.823300000000000051e-06 1.485199999999999985e-06
