# z ne np nH Bx By Bz Ex Ey Ez
2.833800000000000097e+00 -9.378899999999999737e-02 9.889299999999999480e-02 3.951800000000000104e-03 1.518500000000000101e-03 -2.584799999999999945e-03 -5.016299999999999796e-04 -2.588099999999999971e-04 -2.403499999999999943e-05 9.359000000000000348e-05
2.843799999999999883e+00 -9.093199999999999894e-02 9.466900000000000315e-02 3.634000000000000077e-03 1.452500000000000015e-03 -2.515600000000000214e-03 -4.146900000000000022e-04 -2.590800000000000199e-04 -2.824999999999999888e-05 1.072800000000000029e-04
2.844500000000000028e+00 -9.068500000000000172e-02 9.353899999999999715e-02 3.621899999999999946e-03 1.447799999999999955e-03 -2.510699999999999824e-03 -4.080099999999999916e-04 -2.598100000000000214e-04 -2.867100000000000044e-05 1.082599999999999969e-04
2.854200000000000070e+00 -9.622999999999999610e-02 8.156499999999999861e-02 4.040300000000000141e-03 1.391700000000000055e-03 -2.449799999999999808e-03 -3.279600000000000245e-04 -2.540800000000000068e-04 -3.456300000000000095e-05 1.153299999999999952e-04
2.855199999999999960e+00 -9.749299999999999633e-02 8.124499999999999778e-02 4.047399999999999609e-03 1.385900000000000023e-03 -2.443799999999999879e-03 -3.194499999999999857e-04 -2.545800000000000190e-04 -3.537199999999999947e-05 1.157100000000000018e-04
2.864599999999999813e+00 -9.966899999999999371e-02 8.598699999999999399e-02 3.803500000000000023e-03 1.337899999999999940e-03 -2.388299999999999885e-03 -2.471800000000000017e-04 -2.436299999999999967e-04 -4.178399999999999839e-05 1.136900000000000042e-04
2.865899999999999892e+00 -9.726300000000000223e-02 8.573600000000000665e-02 3.799700000000000039e-03 1.330999999999999935e-03 -2.381400000000000097e-03 -2.373999999999999971e-04 -2.434399999999999867e-04 -4.286400000000000160e-05 1.132299999999999984e-04
2.875000000000000000e+00 -9.260300000000000475e-02 8.350200000000000677e-02 3.899500000000000188e-03 1.287200000000000063e-03 -2.330000000000000040e-03 -1.748700000000000113e-04 -2.281800000000000007e-04 -4.794299999999999820e-05 1.047400000000000035e-04
2.876700000000000035e+00 -9.125999999999999390e-02 8.336100000000000454e-02 3.825299999999999794e-03 1.278499999999999906e-03 -2.321699999999999892e-03 -1.646800000000000022e-04 -2.268299999999999950e-04 -4.892199999999999679e-05 1.038899999999999963e-04
2.885400000000000187e+00 -8.336699999999999666e-02 7.765900000000000580e-02 3.637099999999999882e-03 1.235200000000000100e-03 -2.271700000000000195e-03 -1.128199999999999939e-04 -2.082099999999999869e-04 -5.095200000000000277e-05 9.430299999999999479e-05
2.887399999999999967e+00 -8.346699999999999953e-02 7.660200000000000342e-02 3.686000000000000040e-03 1.223899999999999988e-03 -2.260199999999999970e-03 -1.030400000000000028e-04 -2.052900000000000081e-04 -5.133800000000000212e-05 9.377000000000000515e-05
2.895799999999999930e+00 -8.548799999999999455e-02 6.994499999999999329e-02 3.855499999999999986e-03 1.179200000000000040e-03 -2.206200000000000175e-03 -6.228699999999999504e-05 -1.844299999999999943e-04 -4.960100000000000164e-05 8.742399999999999510e-05
2.898099999999999898e+00 -8.272100000000000286e-02 6.710099999999999398e-02 3.861199999999999962e-03 1.165000000000000020e-03 -2.190300000000000059e-03 -5.349699999999999958e-05 -1.797600000000000001e-04 -4.900700000000000021e-05 8.743799999999999869e-05
2.906299999999999883e+00 -7.492899999999999561e-02 6.793599999999999639e-02 3.737700000000000050e-03 1.119399999999999996e-03 -2.130299999999999902e-03 -2.337000000000000156e-05 -1.580700000000000095e-04 -4.404200000000000286e-05 8.497900000000000072e-05
2.908900000000000041e+00 -7.242400000000000226e-02 6.359800000000000175e-02 3.787099999999999841e-03 1.102700000000000078e-03 -2.109699999999999943e-03 -1.569999999999999876e-05 -1.517400000000000075e-04 -4.235799999999999662e-05 8.476199999999999924e-05
2.916700000000000070e+00 -6.714599999999999735e-02 6.113600000000000284e-02 3.688400000000000099e-03 1.058499999999999979e-03 -2.046099999999999915e-03 6.208899999999999965e-06 -1.307299999999999901e-04 -3.549799999999999793e-05 8.326999999999999387e-05
2.919599999999999973e+00 -6.629500000000000670e-02 6.245599999999999763e-02 3.599100000000000042e-03 1.040600000000000032e-03 -2.020699999999999840e-03 1.336799999999999974e-05 -1.230899999999999887e-04 -3.290299999999999990e-05 8.135300000000000528e-05
2.927099999999999813e+00 -6.127300000000000108e-02 6.443300000000000416e-02 3.649599999999999806e-03 1.000800000000000040e-03 -1.955800000000000160e-03 3.043199999999999933e-05 -1.040499999999999948e-04 -2.555099999999999982e-05 7.701800000000000020e-05
2.930400000000000116e+00 -6.036600000000000299e-02 6.223100000000000159e-02 3.641899999999999998e-03 9.831300000000000282e-04 -1.925899999999999921e-03 3.750399999999999871e-05 -9.557699999999999649e-05 -2.243600000000000000e-05 7.230400000000000433e-05
2.937500000000000000e+00 -6.046300000000000285e-02 5.903200000000000114e-02 3.631199999999999792e-03 9.495900000000000478e-04 -1.862099999999999997e-03 5.173799999999999829e-05 -7.933299999999999413e-05 -1.563300000000000093e-05 6.353200000000000091e-05
2.941100000000000048e+00 -6.052099999999999841e-02 5.882400000000000129e-02 3.619700000000000001e-03 9.326999999999999571e-04 -1.828600000000000104e-03 5.859100000000000197e-05 -7.056700000000000386e-05 -1.252700000000000051e-05 5.631199999999999888e-05
2.947900000000000187e+00 -5.925699999999999718e-02 5.732899999999999802e-02 3.528599999999999792e-03 9.051099999999999857e-04 -1.767899999999999984e-03 7.042299999999999981e-05 -5.745199999999999813e-05 -6.949500000000000124e-06 4.486100000000000298e-05
2.951900000000000190e+00 -5.808699999999999974e-02 5.912300000000000194e-02 3.375299999999999915e-03 8.888099999999999690e-04 -1.732199999999999929e-03 7.683400000000000331e-05 -4.897799999999999761e-05 -4.427699999999999976e-06 3.689300000000000066e-05
2.958299999999999930e+00 -5.829199999999999660e-02 5.917499999999999843e-02 3.419900000000000023e-03 8.660599999999999852e-04 -1.676900000000000049e-03 8.643699999999999929e-05 -3.893199999999999927e-05 -5.243200000000000257e-07 2.636100000000000053e-05
2.962699999999999889e+00 -5.661700000000000066e-02 5.499300000000000022e-02 3.509500000000000033e-03 8.502299999999999962e-04 -1.639899999999999908e-03 9.265600000000000192e-05 -3.130000000000000187e-05 9.474000000000000264e-07 1.986599999999999919e-05
2.968799999999999883e+00 -5.621299999999999908e-02 5.157099999999999879e-02 3.556999999999999832e-03 8.313599999999999549e-04 -1.590899999999999910e-03 1.006899999999999999e-04 -2.396699999999999940e-05 2.976499999999999793e-06 1.307700000000000033e-05
2.973500000000000032e+00 -5.487100000000000311e-02 5.608899999999999997e-02 3.732000000000000074e-03 8.161000000000000502e-04 -1.553300000000000080e-03 1.071299999999999992e-04 -1.755899999999999909e-05 3.245599999999999893e-06 9.384599999999999900e-06
2.979200000000000070e+00 -5.465799999999999825e-02 6.165999999999999953e-02 4.029099999999999869e-03 8.003100000000000405e-04 -1.510899999999999917e-03 1.141699999999999996e-04 -1.238199999999999936e-05 3.579800000000000014e-06 6.842500000000000132e-06
2.984300000000000175e+00 -5.634399999999999825e-02 6.460299999999999376e-02 3.881900000000000194e-03 7.857199999999999514e-04 -1.473799999999999936e-03 1.213199999999999972e-04 -7.314600000000000237e-06 2.899600000000000156e-06 5.692500000000000132e-06
2.989599999999999813e+00 -5.992299999999999710e-02 6.826699999999999435e-02 3.716399999999999912e-03 7.723699999999999793e-04 -1.438499999999999892e-03 1.280700000000000122e-04 -3.708700000000000169e-06 2.100100000000000018e-06 5.913100000000000188e-06
2.995099999999999874e+00 -5.950899999999999940e-02 6.411400000000000432e-02 3.823500000000000076e-03 7.589299999999999996e-04 -1.402800000000000054e-03 1.359699999999999874e-04 1.597000000000000073e-07 1.001200000000000045e-06 5.868099999999999772e-06
3.000000000000000000e+00 -5.845500000000000002e-02 6.368799999999999462e-02 3.915000000000000077e-03 7.480899999999999746e-04 -1.374000000000000004e-03 1.426400000000000031e-04 2.635900000000000038e-06 -2.173899999999999898e-07 6.814400000000000351e-06
3.005900000000000016e+00 -6.199899999999999856e-02 6.663700000000000179e-02 4.155500000000000339e-03 7.359000000000000524e-04 -1.340000000000000045e-03 1.514499999999999950e-04 5.620499999999999804e-06 -1.195600000000000039e-06 6.350100000000000408e-06
3.010400000000000187e+00 -6.531599999999999906e-02 6.999800000000000466e-02 4.282700000000000395e-03 7.273899999999999593e-04 -1.317000000000000028e-03 1.580200000000000083e-04 7.226100000000000153e-06 -2.263700000000000027e-06 6.662799999999999973e-06
3.016799999999999926e+00 -6.719899999999999485e-02 7.267600000000000449e-02 4.333299999999999999e-03 7.158299999999999819e-04 -1.284900000000000061e-03 1.676500000000000093e-04 9.749299999999999983e-06 -2.776999999999999839e-06 5.006999999999999664e-06
3.020799999999999930e+00 -6.864599999999999869e-02 7.475900000000000600e-02 4.483700000000000185e-03 7.087900000000000493e-04 -1.266800000000000001e-03 1.737900000000000013e-04 1.066800000000000018e-05 -3.423899999999999948e-06 4.341099999999999823e-06
3.027600000000000069e+00 -6.726500000000000534e-02 7.127600000000000602e-02 4.629300000000000255e-03 6.965899999999999696e-04 -1.237800000000000055e-03 1.840300000000000117e-04 1.316099999999999986e-05 -3.360699999999999858e-06 1.492499999999999898e-06
3.031299999999999883e+00 -6.907000000000000639e-02 6.932199999999999473e-02 4.728699999999999744e-03 6.899299999999999487e-04 -1.224199999999999941e-03 1.893499999999999947e-04 1.359400000000000063e-05 -3.578100000000000098e-06 1.515300000000000076e-07
3.038499999999999979e+00 -7.971899999999999820e-02 7.975000000000000144e-02 4.858200000000000018e-03 6.753199999999999785e-04 -1.199399999999999989e-03 1.999299999999999916e-04 1.628800000000000058e-05 -3.000899999999999932e-06 -3.523699999999999822e-06
3.041700000000000070e+00 -8.312600000000000544e-02 8.417499999999999982e-02 4.838399999999999646e-03 6.683499999999999554e-04 -1.189699999999999916e-03 2.042400000000000096e-04 1.642799999999999924e-05 -2.919700000000000184e-06 -5.039799999999999587e-06
3.049300000000000122e+00 -8.600700000000000012e-02 8.752500000000000557e-02 4.982199999999999997e-03 6.503900000000000393e-04 -1.169499999999999967e-03 2.150599999999999908e-04 1.912399999999999850e-05 -2.012399999999999994e-06 -8.796200000000000587e-06
3.052099999999999813e+00 -8.547399999999999443e-02 8.778299999999999992e-02 5.135500000000000308e-03 6.433100000000000190e-04 -1.162899999999999915e-03 2.184999999999999985e-04 1.908699999999999869e-05 -1.793300000000000050e-06 -9.973199999999999652e-06
3.060200000000000031e+00 -9.092300000000000382e-02 9.187399999999999733e-02 5.443299999999999875e-03 6.220400000000000278e-04 -1.147599999999999922e-03 2.295400000000000012e-04 2.116200000000000169e-05 -8.166600000000000084e-07 -1.225900000000000070e-05
3.062500000000000000e+00 -9.405499999999999972e-02 9.426600000000000257e-02 5.366799999999999696e-03 6.153999999999999965e-04 -1.143399999999999929e-03 2.323100000000000035e-04 2.099900000000000003e-05 -5.851500000000000219e-07 -1.265600000000000046e-05
3.071099999999999941e+00 -9.572700000000000653e-02 9.858500000000000596e-02 4.946800000000000329e-03 5.907799999999999510e-04 -1.133399999999999902e-03 2.436299999999999967e-04 2.175399999999999873e-05 2.044700000000000038e-07 -1.139699999999999947e-05
3.072900000000000187e+00 -9.602700000000000125e-02 9.936200000000000587e-02 4.987199999999999793e-03 5.848799999999999702e-04 -1.131099999999999901e-03 2.458299999999999960e-04 2.153700000000000064e-05 3.829199999999999904e-07 -1.089300000000000057e-05
3.081900000000000084e+00 -1.023000000000000020e-01 1.037700000000000011e-01 5.296799999999999946e-03 5.564899999999999795e-04 -1.125799999999999934e-03 2.570399999999999920e-04 2.061600000000000048e-05 8.312900000000000276e-07 -5.158000000000000421e-06
3.083299999999999930e+00 -1.032499999999999946e-01 1.056399999999999978e-01 5.297500000000000125e-03 5.515999999999999636e-04 -1.124599999999999905e-03 2.586500000000000257e-04 2.044900000000000022e-05 9.436800000000000434e-07 -4.153200000000000317e-06
3.092799999999999994e+00 -1.065099999999999936e-01 1.074399999999999938e-01 5.092900000000000031e-03 5.192299999999999737e-04 -1.121899999999999894e-03 2.696500000000000220e-04 1.796600000000000044e-05 1.038200000000000072e-06 4.141200000000000263e-06
3.093799999999999883e+00 -1.060799999999999937e-01 1.065099999999999936e-01 5.054600000000000239e-03 5.157799999999999711e-04 -1.121299999999999988e-03 2.707200000000000101e-04 1.790799999999999863e-05 1.097999999999999906e-06 4.966700000000000237e-06
3.103699999999999903e+00 -1.111800000000000010e-01 1.127999999999999975e-01 4.907599999999999810e-03 4.800399999999999914e-04 -1.119399999999999996e-03 2.820499999999999982e-04 1.421600000000000077e-05 9.226900000000000122e-07 1.151199999999999922e-05
3.104200000000000070e+00 -1.113600000000000007e-01 1.132100000000000051e-01 4.915199999999999778e-03 4.783599999999999940e-04 -1.119100000000000043e-03 2.825600000000000052e-04 1.422600000000000068e-05 9.464600000000000193e-07 1.179199999999999992e-05
3.113399999999999945e+00 -1.145999999999999935e-01 1.206600000000000034e-01 4.743500000000000320e-03 4.446200000000000087e-04 -1.116000000000000021e-03 2.934500000000000042e-04 1.021899999999999991e-05 6.580900000000000384e-07 1.269400000000000077e-05
3.114599999999999813e+00 -1.149600000000000066e-01 1.215699999999999975e-01 4.720099999999999643e-03 4.402399999999999998e-04 -1.115499999999999955e-03 2.948199999999999996e-04 9.698799999999999365e-06 6.182300000000000507e-07 1.278699999999999971e-05
3.114700000000000024e+00 -1.149499999999999966e-01 1.216099999999999959e-01 4.720499999999999870e-03 4.400300000000000001e-04 -1.115399999999999898e-03 2.948800000000000227e-04 9.654400000000000264e-06 6.103400000000000509e-07 1.276100000000000030e-05
3.125000000000000000e+00 -1.189500000000000002e-01 1.125899999999999956e-01 4.380799999999999798e-03 4.013600000000000197e-04 -1.106299999999999948e-03 3.068400000000000099e-04 5.032499999999999674e-06 2.487899999999999931e-07 7.982600000000000448e-06
3.125599999999999934e+00 -1.197000000000000008e-01 1.126700000000000063e-01 4.412100000000000397e-03 3.992499999999999738e-04 -1.105700000000000042e-03 3.074299999999999754e-04 4.610399999999999938e-06 1.681000000000000031e-07 7.673299999999999869e-06
3.135400000000000187e+00 -1.151800000000000046e-01 1.116199999999999970e-01 4.701300000000000270e-03 3.624699999999999906e-04 -1.089499999999999974e-03 3.178300000000000114e-04 7.877900000000000417e-07 -7.362800000000000258e-08 1.164700000000000047e-06
3.136499999999999844e+00 -1.153700000000000003e-01 1.123500000000000054e-01 4.739000000000000157e-03 3.584799999999999966e-04 -1.087499999999999925e-03 3.189399999999999787e-04 1.632200000000000017e-07 -2.124600000000000112e-07 8.889600000000000404e-07
3.145799999999999930e+00 -1.151900000000000007e-01 1.269299999999999873e-01 4.599899999999999649e-03 3.252199999999999796e-04 -1.064599999999999965e-03 3.279299999999999858e-04 -2.110499999999999953e-06 -2.819000000000000030e-07 -3.519499999999999930e-06
3.147400000000000198e+00 -1.157500000000000057e-01 1.270399999999999863e-01 4.461599999999999594e-03 3.194100000000000064e-04 -1.060399999999999971e-03 3.296400000000000220e-04 -2.604699999999999812e-06 -4.344900000000000214e-07 -3.236400000000000049e-06
3.156299999999999883e+00 -1.162300000000000000e-01 1.169199999999999962e-01 4.428999999999999777e-03 2.898999999999999993e-04 -1.032200000000000045e-03 3.377699999999999865e-04 -2.917300000000000004e-06 -3.774999999999999856e-07 -3.996400000000000396e-06
3.158399999999999874e+00 -1.158000000000000002e-01 1.171299999999999980e-01 4.402999999999999796e-03 2.822300000000000134e-04 -1.025199999999999983e-03 3.403500000000000058e-04 -2.965800000000000048e-06 -4.732800000000000134e-07 -3.000200000000000091e-06
3.166700000000000070e+00 -1.218599999999999961e-01 1.208199999999999968e-01 4.406499999999999827e-03 2.558099999999999784e-04 -9.936100000000000227e-04 3.485100000000000090e-04 -1.584700000000000049e-06 -3.864199999999999887e-07 -9.478499999999999543e-07
3.169399999999999995e+00 -1.207199999999999940e-01 1.208700000000000052e-01 4.515299999999999869e-03 2.461399999999999981e-04 -9.831300000000000282e-04 3.523399999999999774e-04 -1.085900000000000056e-06 -3.355500000000000103e-07 2.968900000000000069e-07
3.177099999999999813e+00 -1.128699999999999981e-01 1.200699999999999962e-01 4.613100000000000186e-03 2.217499999999999962e-04 -9.492899999999999863e-04 3.612700000000000156e-04 1.100899999999999912e-06 -2.628500000000000012e-07 3.114299999999999981e-06
